Code du département	Libellé du département	Code de la commune	Libellé de la commune	Code B.Vote	Inscrits	Abstentions	% Abs/Ins	Votants	% Vot/Ins	Blancs	% Blancs/Ins	% Blancs/Vot	Nuls	% Nuls/Ins	% Nuls/Vot	Exprimés	% Exp/Ins	% Exp/Vot	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp	N.Pan.	Code Nuance	Sexe	Nom	Prénom	Liste	Voix	% Voix/Ins	% Voix/Exp
ZD	La Réunion	416	Saint-Pierre	89	693	276	39,83	417	60,17	10	1,44	2,4	12	1,73	2,88	395	57	94,72	1	LDIV	M	MOUTOUSSAMY	Jean Max	LE CHANGEMENT	8	1,15	2,03	2	LDVG	M	VIMBAYE	Raymond	UNE NOUVELLE ALLIANCE DES SAINT-PIERROIS POUR UNE VIE MEILLEURE	5	0,72	1,27	3	LUG	F	GOBALOU ERAMBRANPOULLÉ	Virginie	ENSEMBLE POUR SAINT-PIERRE	52	7,5	13,16	4	LDVC	M	ANDA	Jean Gaël	POUR VOUS ET AVEC VOUS, JEAN GAEL ANDA	141	20,35	35,7	5	LDVG	M	SARPEDON	Jean François	POUR UNE POLITIQUE HUMAINE ET DE PROXIMITÉ	3	0,43	0,76	6	LECO	M	DOULOUMA	Emmanuel	SAINT-PIERRE POUR TOUS, SAINT-PIERRE PLUS VERTE	8	1,15	2,03	7	LDVC	M	MOULLAN	Imrhane	AGIR POUR SAINT-PIERRE	7	1,01	1,77	8	LLR	M	FONTAINE	Michel	GARDONS LE CAP	171	24,68	43,29																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	416	Saint-Pierre	90	521	251	48,18	270	51,82	9	1,73	3,33	14	2,69	5,19	247	47,41	91,48	1	LDIV	M	MOUTOUSSAMY	Jean Max	LE CHANGEMENT	5	0,96	2,02	2	LDVG	M	VIMBAYE	Raymond	UNE NOUVELLE ALLIANCE DES SAINT-PIERROIS POUR UNE VIE MEILLEURE	5	0,96	2,02	3	LUG	F	GOBALOU ERAMBRANPOULLÉ	Virginie	ENSEMBLE POUR SAINT-PIERRE	16	3,07	6,48	4	LDVC	M	ANDA	Jean Gaël	POUR VOUS ET AVEC VOUS, JEAN GAEL ANDA	68	13,05	27,53	5	LDVG	M	SARPEDON	Jean François	POUR UNE POLITIQUE HUMAINE ET DE PROXIMITÉ	1	0,19	0,4	6	LECO	M	DOULOUMA	Emmanuel	SAINT-PIERRE POUR TOUS, SAINT-PIERRE PLUS VERTE	13	2,5	5,26	7	LDVC	M	MOULLAN	Imrhane	AGIR POUR SAINT-PIERRE	2	0,38	0,81	8	LLR	M	FONTAINE	Michel	GARDONS LE CAP	137	26,3	55,47																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	416	Saint-Pierre	91	254	131	51,57	123	48,43	3	1,18	2,44	3	1,18	2,44	117	46,06	95,12	1	LDIV	M	MOUTOUSSAMY	Jean Max	LE CHANGEMENT	1	0,39	0,85	2	LDVG	M	VIMBAYE	Raymond	UNE NOUVELLE ALLIANCE DES SAINT-PIERROIS POUR UNE VIE MEILLEURE	0	0	0	3	LUG	F	GOBALOU ERAMBRANPOULLÉ	Virginie	ENSEMBLE POUR SAINT-PIERRE	18	7,09	15,38	4	LDVC	M	ANDA	Jean Gaël	POUR VOUS ET AVEC VOUS, JEAN GAEL ANDA	19	7,48	16,24	5	LDVG	M	SARPEDON	Jean François	POUR UNE POLITIQUE HUMAINE ET DE PROXIMITÉ	2	0,79	1,71	6	LECO	M	DOULOUMA	Emmanuel	SAINT-PIERRE POUR TOUS, SAINT-PIERRE PLUS VERTE	5	1,97	4,27	7	LDVC	M	MOULLAN	Imrhane	AGIR POUR SAINT-PIERRE	3	1,18	2,56	8	LLR	M	FONTAINE	Michel	GARDONS LE CAP	69	27,17	58,97																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	416	Saint-Pierre	92	380	182	47,89	198	52,11	5	1,32	2,53	3	0,79	1,52	190	50	95,96	1	LDIV	M	MOUTOUSSAMY	Jean Max	LE CHANGEMENT	2	0,53	1,05	2	LDVG	M	VIMBAYE	Raymond	UNE NOUVELLE ALLIANCE DES SAINT-PIERROIS POUR UNE VIE MEILLEURE	13	3,42	6,84	3	LUG	F	GOBALOU ERAMBRANPOULLÉ	Virginie	ENSEMBLE POUR SAINT-PIERRE	18	4,74	9,47	4	LDVC	M	ANDA	Jean Gaël	POUR VOUS ET AVEC VOUS, JEAN GAEL ANDA	42	11,05	22,11	5	LDVG	M	SARPEDON	Jean François	POUR UNE POLITIQUE HUMAINE ET DE PROXIMITÉ	1	0,26	0,53	6	LECO	M	DOULOUMA	Emmanuel	SAINT-PIERRE POUR TOUS, SAINT-PIERRE PLUS VERTE	6	1,58	3,16	7	LDVC	M	MOULLAN	Imrhane	AGIR POUR SAINT-PIERRE	0	0	0	8	LLR	M	FONTAINE	Michel	GARDONS LE CAP	108	28,42	56,84																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	417	Saint-Philippe	1	914	270	29,54	644	70,46	8	0,88	1,24	10	1,09	1,55	626	68,49	97,2	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	68	7,44	10,86	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	317	34,68	50,64	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	241	26,37	38,5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	417	Saint-Philippe	2	625	163	26,08	462	73,92	2	0,32	0,43	8	1,28	1,73	452	72,32	97,84	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	62	9,92	13,72	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	215	34,4	47,57	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	175	28	38,72																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	417	Saint-Philippe	3	688	192	27,91	496	72,09	2	0,29	0,4	6	0,87	1,21	488	70,93	98,39	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	49	7,12	10,04	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	267	38,81	54,71	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	172	25	35,25																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	417	Saint-Philippe	4	610	188	30,82	422	69,18	4	0,66	0,95	7	1,15	1,66	411	67,38	97,39	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	39	6,39	9,49	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	211	34,59	51,34	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	161	26,39	39,17																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	417	Saint-Philippe	5	449	138	30,73	311	69,27	3	0,67	0,96	7	1,56	2,25	301	67,04	96,78	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	48	10,69	15,95	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	133	29,62	44,19	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	120	26,73	39,87																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	417	Saint-Philippe	6	596	151	25,34	445	74,66	3	0,5	0,67	6	1,01	1,35	436	73,15	97,98	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	59	9,9	13,53	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	221	37,08	50,69	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	156	26,17	35,78																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	417	Saint-Philippe	7	867	246	28,37	621	71,63	4	0,46	0,64	17	1,96	2,74	600	69,2	96,62	1	LDVG	M	CERVANTES	Yohan	IMAGINER ET AGIR EN SOLIDARITE	59	6,81	9,83	2	LDVC	M	RIVIERE	Olivier	AGIR ENSEMBLE ET LAISSER DIRE !	352	40,6	58,67	3	LDVG	M	BERTILE	Wilfrid	ENSEMBLE POUR SAINT-PHILIPPE, LISTE CONDUITE PAR WILFRID BERTILE	189	21,8	31,5																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
ZD	La Réunion	418	Sainte-Marie	1	1155	581	50,3	574	49,7	9	0,78	1,57	9	0,78	1,57	556	48,14	96,86	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	151	13,07	27,16	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	77	6,67	13,85	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	219	18,96	39,39	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	42	3,64	7,55	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	13	1,13	2,34	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	25	2,16	4,5	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	13	1,13	2,34	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	16	1,39	2,88																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	2	416	179	43,03	237	56,97	2	0,48	0,84	4	0,96	1,69	231	55,53	97,47	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	84	20,19	36,36	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	36	8,65	15,58	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	79	18,99	34,2	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	9	2,16	3,9	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	9	2,16	3,9	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	5	1,2	2,16	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	1	0,24	0,43	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	8	1,92	3,46																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	3	559	217	38,82	342	61,18	3	0,54	0,88	9	1,61	2,63	330	59,03	96,49	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	109	19,5	33,03	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	33	5,9	10	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	119	21,29	36,06	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	35	6,26	10,61	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	9	1,61	2,73	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	14	2,5	4,24	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	5	0,89	1,52	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	6	1,07	1,82																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	4	544	271	49,82	273	50,18	4	0,74	1,47	4	0,74	1,47	265	48,71	97,07	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	81	14,89	30,57	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	24	4,41	9,06	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	110	20,22	41,51	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	20	3,68	7,55	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	2	0,37	0,75	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	20	3,68	7,55	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	0	0	0	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	8	1,47	3,02																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	5	960	427	44,48	533	55,52	6	0,63	1,13	7	0,73	1,31	520	54,17	97,56	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	52	5,42	10	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	171	17,81	32,88	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	203	21,15	39,04	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	47	4,9	9,04	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	10	1,04	1,92	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	11	1,15	2,12	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	2	0,21	0,38	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	24	2,5	4,62																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	6	758	303	39,97	455	60,03	11	1,45	2,42	14	1,85	3,08	430	56,73	94,51	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	80	10,55	18,6	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	68	8,97	15,81	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	169	22,3	39,3	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	18	2,37	4,19	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	8	1,06	1,86	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	69	9,1	16,05	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	12	1,58	2,79	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	6	0,79	1,4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	7	775	448	57,81	327	42,19	9	1,16	2,75	6	0,77	1,83	312	40,26	95,41	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	63	8,13	20,19	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	47	6,06	15,06	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	95	12,26	30,45	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	32	4,13	10,26	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	11	1,42	3,53	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	36	4,65	11,54	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	6	0,77	1,92	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	22	2,84	7,05																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	8	829	405	48,85	424	51,15	6	0,72	1,42	7	0,84	1,65	411	49,58	96,93	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	49	5,91	11,92	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	113	13,63	27,49	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	148	17,85	36,01	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	53	6,39	12,9	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	13	1,57	3,16	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	15	1,81	3,65	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	1	0,12	0,24	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	19	2,29	4,62																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	9	579	248	42,83	331	57,17	5	0,86	1,51	5	0,86	1,51	321	55,44	96,98	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	41	7,08	12,77	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	80	13,82	24,92	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	105	18,13	32,71	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	53	9,15	16,51	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	9	1,55	2,8	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	18	3,11	5,61	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	2	0,35	0,62	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	13	2,25	4,05																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	10	729	368	50,48	361	49,52	9	1,23	2,49	10	1,37	2,77	342	46,91	94,74	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	49	6,72	14,33	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	49	6,72	14,33	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	153	20,99	44,74	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	39	5,35	11,4	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	13	1,78	3,8	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	18	2,47	5,26	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	4	0,55	1,17	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	17	2,33	4,97																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
ZD	La Réunion	418	Sainte-Marie	11	909	467	51,38	442	48,62	8	0,88	1,81	11	1,21	2,49	423	46,53	95,7	1	LDVG	F	SITOUZE	Céline	CELINE SITOUZE	76	8,36	17,97	2	LDVC	M	MAILLOT	Gérald	REUSSIR ENSEMBLE POUR SAINTE-MARIE	73	8,03	17,26	3	LDVD	M	NIRLO	Richard	SAINTE-MARIE TERRE D'AMBITION ET D'INNOVATION	141	15,51	33,33	4	LSOC	M	ANNETTE	Christian	REUSSIR SAINTE-MARIE	53	5,83	12,53	5	LDVC	M	JOSEPH	Olivier	SAINTE-MARIE, D'ABORD !	13	1,43	3,07	6	LDVD	M	FERRIERES	Yves	AGIR POUR L'INTERET COMMUN	40	4,4	9,46	7	LCOM	F	ADEKALOM	Bélinda	ENSEMBLE SAINTE-MARIE REUNIE	9	0,99	2,13	8	LDVC	M	CORDEBOEUF	Grégoire	SAINTE-MARIE, C'EST VOUS !	18	1,98	4,26																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
